year,state name,region_1,age,sex_1,race,race_1,martial status,union type,educ99,occ,ind,wkswork1,uhrswork,incwage
1990,Florida,South,57,female,2,Black,"Married, spouse present",NIU,,479,10,46,40,5035.0
1990,Hawaii,West,38,female,1,White,"Married, spouse present",NIU,,13,391,52,40,14000.0
1990,Georgia,South,31,female,2,Black,"Married, spouse present",NIU,,274,591,50,40,10000.0
1990,Illinois,Midwest,62,female,1,White,"Married, spouse present",No union coverage,,264,630,52,5,1000.0
1990,Hawaii,West,28,female,4,Other,"Married, spouse present",NIU,,343,550,52,40,10000.0
1990,Alaska,West,35,female,1,White,Never mar,NIU,,184,882,52,45,31000.0
1990,New York,Northeast,41,female,1,White,Widowed,NIU,,174,871,52,40,26000.0
1990,California,West,28,female,1,White,Never mar,NIU,,155,862,12,30,1800.0
1990,District of Columbia,South,36,female,2,Black,"Married, spouse present",NIU,,633,832,52,40,10000.0
1990,Nevada,West,48,female,1,White,"Married, spouse present",NIU,,27,731,48,40,9000.0
1990,California,West,40,female,3,Hispanic,"Married, spouse present",Member of labor union,,747,151,52,40,12000.0
1990,Illinois,Midwest,26,female,1,White,Never mar,NIU,,207,812,52,40,25000.0
1990,Nevada,West,50,female,1,White,"Married, spouse present",No union coverage,,23,40,51,42,38402.0
1990,Nevada,West,51,female,2,Black,Divorced,No union coverage,,276,601,18,30,2700.0
1990,Georgia,South,37,female,1,White,Divorced,NIU,,683,342,52,40,17500.0
1990,Maryland,South,35,female,2,Black,"Married, spouse present",Member of labor union,,276,641,52,40,8500.0
1990,Pennsylvania,Northeast,51,female,1,White,"Married, spouse present",NIU,,877,601,52,40,13260.0
1990,Florida,South,53,female,2,Black,Never mar,NIU,,633,342,52,40,16000.0
1990,Utah,West,60,female,1,White,"Married, spouse present",NIU,,785,362,52,35,12419.0
1990,Ohio,Midwest,43,female,2,Black,"Married, spouse present",No union coverage,,337,342,52,48,35000.0
1990,Washington,West,49,female,1,White,Never mar,NIU,,436,762,52,40,19156.0
1990,New Jersey,Northeast,58,female,1,White,Divorced,No union coverage,,304,542,52,40,26000.0
1990,Massachusetts,Northeast,61,female,1,White,"Married, spouse present",NIU,,315,922,52,38,18000.0
1990,Oklahoma,South,31,female,1,White,"Married, spouse present",No union coverage,,207,812,34,13,3000.0
1990,Texas,South,47,female,3,Hispanic,"Married, spouse present",NIU,,19,712,52,40,24000.0
1990,Maine,Northeast,42,female,1,White,"Married, spouse present",NIU,,436,641,52,40,14390.0
1990,Nebraska,Midwest,56,female,1,White,Widowed,NIU,,313,521,52,24,6000.0
1990,Minnesota,Midwest,41,female,1,White,"Married, spouse present",NIU,,27,711,52,24,12000.0
1990,Texas,South,43,female,1,White,Divorced,No union coverage,,383,700,52,40,16800.0
1990,Louisiana,South,33,female,1,White,"Married, spouse present",NIU,,156,842,40,40,17000.0
1990,California,West,25,female,3,Hispanic,Divorced,NIU,,387,842,52,40,18000.0
1990,California,West,42,female,3,Hispanic,Never mar,NIU,,449,762,52,40,8800.0
1990,Texas,South,32,female,3,Hispanic,Never mar,NIU,,447,840,52,40,14000.0
1990,Utah,West,47,female,1,White,"Married, spouse present",No union coverage,,447,831,52,38,18000.0
1990,Kansas,Midwest,28,female,1,White,"Married, spouse present",NIU,,387,842,40,15,2944.0
1990,California,West,60,female,1,White,"Married, spouse present",NIU,,439,641,40,40,16000.0
1990,Pennsylvania,Northeast,39,female,1,White,Separated,NIU,,155,862,40,20,4000.0
1990,Hawaii,West,46,female,4,Other,"Married, spouse present",NIU,,156,842,52,40,36000.0
1990,Michigan,Midwest,50,female,1,White,Divorced,NIU,,276,641,52,40,36000.0
1990,Nevada,West,44,female,3,Hispanic,"Married, spouse present",No union coverage,,327,441,52,40,13000.0
1990,New Jersey,Northeast,38,female,1,White,Divorced,No union coverage,,19,831,52,40,20020.0
1990,New York,Northeast,55,female,1,White,Widowed,NIU,,308,700,52,30,15000.0
1990,Alaska,West,44,female,1,White,Divorced,NIU,,303,910,52,38,28536.0
1990,California,West,49,female,1,White,"Married, spouse present",No union coverage,,7,700,52,40,30000.0
1990,Florida,South,41,female,3,Hispanic,"Married, spouse present",NIU,,796,132,52,15,12600.0
1990,North Carolina,South,27,female,1,White,"Married, spouse present",NIU,,445,820,52,32,15000.0
1990,Florida,South,58,female,1,White,"Married, spouse present",NIU,,243,642,52,40,11000.0
1990,North Carolina,South,40,female,1,White,"Married, spouse present",NIU,,315,660,6,12,400.0
1990,Texas,South,34,female,1,White,"Married, spouse present",NIU,,19,842,36,40,5300.0
1990,District of Columbia,South,54,female,2,Black,Widowed,No union coverage,,453,901,52,40,12500.0
1990,California,West,31,female,1,White,"Married, spouse present",NIU,,276,601,26,35,6000.0
1990,Hawaii,West,62,female,4,Other,"Married, spouse present",No union coverage,,313,552,52,48,32000.0
1990,Colorado,West,26,female,1,White,"Married, spouse present",NIU,,889,662,52,40,11000.0
1990,South Dakota,Midwest,32,female,4,Other,Never mar,NIU,,37,842,52,45,20000.0
1990,Tennessee,South,35,female,2,Black,"Married, spouse present",NIU,,785,250,50,40,18584.0
1990,Wyoming,West,60,female,1,White,"Married, spouse present",No union coverage,,303,802,52,30,15000.0
1990,Arizona,West,48,female,1,White,"Married, spouse present",NIU,,379,700,52,40,17059.0
1990,Pennsylvania,Northeast,27,female,1,White,Never mar,NIU,,755,370,52,40,13700.0
1990,Maine,Northeast,32,female,1,White,"Married, spouse present",NIU,,156,842,52,40,25000.0
1990,Kentucky,South,57,female,1,White,"Married, spouse present",NIU,,808,842,32,20,3200.0
1990,Wisconsin,Midwest,26,female,1,White,Never mar,NIU,,95,831,48,40,27000.0
1990,New York,Northeast,37,female,1,White,"Married, spouse present",NIU,,313,530,50,38,12500.0
1990,New Jersey,Northeast,36,female,1,White,"Married, spouse present",NIU,,156,842,26,35,18000.0
1990,Georgia,South,25,female,3,Hispanic,Never mar,NIU,,319,841,26,30,7000.0
1990,Louisiana,South,39,female,1,White,"Married, spouse present",NIU,,157,842,37,12,2700.0
1990,Montana,West,57,female,1,White,Divorced,NIU,,337,410,52,40,12000.0
1990,California,West,47,female,4,Other,"Married, spouse present",NIU,,666,591,52,40,20000.0
1990,Idaho,West,26,female,1,White,"Married, spouse present",No union coverage,,435,641,30,28,3000.0
1990,Kentucky,South,36,female,1,White,"Married, spouse present",No union coverage,,337,700,52,40,14000.0
1990,Pennsylvania,Northeast,63,female,1,White,"Married, spouse present",NIU,,348,461,52,40,19000.0
1990,California,West,32,female,3,Hispanic,"Married, spouse present",No union coverage,,276,641,49,40,6870.0
1990,California,West,42,female,3,Hispanic,"Married, spouse present",No union coverage,,444,842,35,20,2000.0
1990,Massachusetts,Northeast,32,female,1,White,"Married, spouse present",NIU,,255,710,52,44,18000.0
1990,New Jersey,Northeast,39,female,1,White,Separated,NIU,,379,901,33,30,5958.0
1990,Georgia,South,46,female,1,White,"Married, spouse present",NIU,,19,791,52,50,15000.0
1990,Nevada,West,26,female,4,Other,Divorced,NIU,,418,910,52,40,19000.0
1990,Missouri,Midwest,47,female,3,Hispanic,"Married, spouse present",NIU,,337,172,52,40,15000.0
1990,District of Columbia,South,35,female,2,Black,"Married, spouse present",NIU,,95,731,25,30,20000.0
1990,Wyoming,West,30,female,1,White,"Married, spouse present",No union coverage,,435,641,48,20,8000.0
1990,North Carolina,South,43,female,1,White,"Married, spouse present",NIU,,727,242,51,40,12000.0
1990,New Mexico,West,39,female,1,White,Divorced,NIU,,155,842,52,48,28000.0
1990,Texas,South,37,female,1,White,Divorced,NIU,,308,441,52,40,30000.0
1990,Tennessee,South,31,female,1,White,"Married, spouse present",NIU,,157,842,52,60,20000.0
1990,Vermont,Northeast,34,female,1,White,"Married, spouse present",NIU,,174,871,52,28,19000.0
1990,South Carolina,South,37,female,1,White,"Married, spouse present",No union coverage,,313,60,42,20,11200.0
1990,Illinois,Midwest,53,female,1,White,"Married, spouse present",NIU,,387,842,38,33,7000.0
1990,Alaska,West,28,female,1,White,"Married, spouse present",NIU,,7,682,52,40,18000.0
1990,Mississippi,South,61,female,1,White,"Married, spouse present",NIU,,157,842,52,40,20000.0
1990,Arkansas,South,42,female,1,White,"Married, spouse present",NIU,,19,851,43,15,8950.0
1990,California,West,50,female,1,White,"Married, spouse present",NIU,,25,700,52,40,20471.0
1990,Illinois,Midwest,46,female,1,White,"Married, spouse present",NIU,,207,832,48,32,10800.0
1990,Alabama,South,41,female,1,White,Divorced,NIU,,526,340,52,55,19000.0
1990,New Mexico,West,34,female,3,Hispanic,"Married, spouse present",NIU,,435,641,8,16,542.0
1990,California,West,45,female,1,White,"Married, spouse present",No union coverage,,185,591,52,40,12000.0
1990,Tennessee,South,61,female,1,White,"Married, spouse present",No union coverage,,744,151,52,40,9200.0
1990,Ohio,Midwest,35,female,1,White,"Married, spouse present",Covered by union but not a member,,156,842,8,16,1375.0
1990,Louisiana,South,29,female,1,White,"Married, spouse present",NIU,,383,700,52,40,12611.0
1990,Pennsylvania,Northeast,29,female,1,White,"Married, spouse present",NIU,,435,641,16,14,3300.0
1990,Maryland,South,31,female,1,White,"Married, spouse present",No union coverage,,427,910,50,40,7500.0
1990,Michigan,Midwest,34,female,1,White,"Married, spouse present",No union coverage,,234,841,52,40,22000.0
1990,Ohio,Midwest,25,female,1,White,Never mar,NIU,,785,242,28,30,5000.0
1990,Pennsylvania,Northeast,36,female,1,White,"Married, spouse present",No union coverage,,95,831,52,40,32752.0
1990,Iowa,Midwest,36,female,1,White,"Married, spouse present",NIU,,27,861,52,30,20000.0
1990,Massachusetts,Northeast,40,female,1,White,"Married, spouse present",No union coverage,,308,840,52,20,7000.0
1990,Arkansas,South,63,female,1,White,"Married, spouse present",NIU,,387,842,52,38,7600.0
1990,California,West,42,female,1,White,Divorced,NIU,,338,642,52,41,26100.0
1990,Ohio,Midwest,42,female,2,Black,"Married, spouse present",NIU,,97,831,52,40,35000.0
1990,Pennsylvania,Northeast,32,female,3,Hispanic,"Married, spouse present",NIU,,356,711,52,40,17000.0
1990,Ohio,Midwest,41,female,1,White,Never mar,NIU,,503,441,52,41,41000.0
1990,Iowa,Midwest,43,female,1,White,Divorced,NIU,,156,842,52,40,25334.0
1990,New York,Northeast,31,female,1,White,Never mar,NIU,,13,591,52,40,21000.0
1990,New York,Northeast,44,female,1,White,"Married, spouse present",NIU,,308,812,52,24,10000.0
1990,Montana,West,31,female,1,White,Never mar,No union coverage,,315,870,52,10,2400.0
1990,Illinois,Midwest,45,female,1,White,"Married, spouse present",NIU,,777,182,52,40,15000.0
1990,New Hampshire,Northeast,29,female,1,White,"Married, spouse present",NIU,,33,380,52,40,28770.0
1990,California,West,31,female,1,White,Divorced,NIU,,95,831,52,40,24000.0
1990,Massachusetts,Northeast,36,female,1,White,"Married, spouse present",NIU,,319,772,52,25,9000.0
1990,Florida,South,52,female,3,Hispanic,"Married, spouse present",NIU,,754,550,48,20,9600.0
1990,Washington,West,53,female,3,Hispanic,"Married, spouse present",No union coverage,,25,700,52,40,31192.0
1990,Indiana,Midwest,53,female,1,White,Divorced,NIU,,313,921,52,42,20000.0
1990,Connecticut,Northeast,34,female,1,White,"Married, spouse present",NIU,,64,410,52,27,22000.0
1990,Utah,West,43,female,1,White,"Married, spouse present",NIU,,208,840,52,42,27000.0
1990,Tennessee,South,27,female,1,White,"Married, spouse present",NIU,,479,11,21,40,2700.0
1990,South Carolina,South,41,female,1,White,Never mar,No union coverage,,197,530,48,45,48000.0
1990,North Carolina,South,41,female,1,White,"Married, spouse present",NIU,,156,842,43,50,25049.0
1990,Alabama,South,37,female,2,Black,Divorced,NIU,,313,922,52,40,20000.0
1990,South Dakota,Midwest,28,female,1,White,"Married, spouse present",NIU,,23,840,42,40,13900.0
1990,North Dakota,Midwest,45,female,4,Other,Divorced,No union coverage,,15,840,52,40,31200.0
1990,Illinois,Midwest,39,female,1,White,Never mar,NIU,,164,850,46,20,12600.0
1990,New Jersey,Northeast,56,female,4,Other,Widowed,No union coverage,,276,601,52,20,6000.0
1990,South Dakota,Midwest,35,female,4,Other,Divorced,NIU,,387,842,44,40,15600.0
1990,Ohio,Midwest,56,female,1,White,Widowed,NIU,,354,412,52,40,30000.0
1990,District of Columbia,South,28,female,2,Black,Never mar,NIU,,19,750,26,40,1992.0
1990,Wisconsin,Midwest,35,female,1,White,Never mar,NIU,,19,591,52,50,45000.0
1990,California,West,40,female,1,White,"Married, spouse present",No union coverage,,259,331,37,35,14000.0
1990,Kansas,Midwest,30,female,2,Black,"Married, spouse present",NIU,,13,591,52,40,20000.0
1990,Texas,South,53,female,1,White,"Married, spouse present",NIU,,453,881,52,35,8190.0
1990,Massachusetts,Northeast,37,female,1,White,Divorced,No union coverage,,157,842,52,35,35100.0
1990,Massachusetts,Northeast,45,female,1,White,Widowed,NIU,,257,731,46,40,18469.0
1990,Louisiana,South,46,female,1,White,Divorced,NIU,,319,20,52,40,12486.0
1990,South Dakota,Midwest,42,female,1,White,"Married, spouse present",NIU,,243,652,52,25,5500.0
1990,Idaho,West,50,female,1,White,"Married, spouse present",NIU,,338,102,52,40,17000.0
1990,New Jersey,Northeast,38,female,1,White,"Married, spouse present",NIU,,796,181,52,40,15300.0
1990,New Jersey,Northeast,48,female,1,White,"Married, spouse present",NIU,,19,732,52,20,25000.0
1990,New York,Northeast,51,female,1,White,Widowed,No union coverage,,447,831,52,37,12400.0
1990,New Jersey,Northeast,56,female,1,White,Divorced,NIU,,313,711,52,35,18000.0
1990,Florida,South,25,female,1,White,Divorced,NIU,,383,700,26,30,3640.0
1990,Illinois,Midwest,36,female,1,White,Divorced,No union coverage,,783,270,52,40,23000.0
1990,New Hampshire,Northeast,28,female,1,White,Divorced,No union coverage,,25,322,52,40,29000.0
1990,Nevada,West,34,female,1,White,Divorced,NIU,,95,831,52,50,48000.0
1990,Ohio,Midwest,39,female,2,Black,Never mar,NIU,,19,762,52,40,14777.0
1990,Washington,West,36,female,1,White,"Married, spouse present",No union coverage,,468,842,39,40,2616.0
1990,Wyoming,West,49,female,3,Hispanic,"Married, spouse present",No union coverage,,449,831,52,60,17600.0
1990,Michigan,Midwest,54,female,1,White,Divorced,NIU,,687,610,52,40,10000.0
1990,California,West,27,female,1,White,"Married, spouse present",No union coverage,,456,842,36,15,2200.0
1990,Tennessee,South,41,female,1,White,"Married, spouse present",No union coverage,,185,682,36,20,3500.0
1990,Pennsylvania,Northeast,25,female,1,White,Divorced,NIU,,433,641,48,40,12000.0
1990,Mississippi,South,27,female,2,Black,"Married, spouse present",No union coverage,,754,192,52,40,10000.0
1990,Texas,South,64,female,1,White,Widowed,NIU,,274,921,29,15,4314.0
1990,Arkansas,South,44,female,1,White,"Married, spouse present",NIU,,744,352,52,40,18622.0
1990,Florida,South,31,female,1,White,Separated,NIU,,449,722,52,40,3000.0
1990,Michigan,Midwest,40,female,1,White,"Married, spouse present",NIU,,223,181,52,39,32000.0
1990,New Mexico,West,51,female,1,White,Divorced,NIU,,155,842,52,40,18800.0
1990,North Dakota,Midwest,33,female,1,White,"Married, spouse present",NIU,,303,701,52,39,15000.0
1990,New Jersey,Northeast,30,female,3,Hispanic,"Married, spouse present",NIU,,95,831,28,40,20000.0
1990,Florida,South,46,female,1,White,"Married, spouse present",NIU,,19,802,52,40,30000.0
1990,Texas,South,31,female,3,Hispanic,Divorced,NIU,,448,722,52,40,5000.0
1990,West Virginia,South,25,female,1,White,"Married, spouse present",NIU,,25,700,52,40,12000.0
1990,New Jersey,Northeast,31,female,3,Hispanic,"Married, spouse present",NIU,,449,762,52,40,13000.0
1990,Alabama,South,30,female,1,White,"Married, spouse present",NIU,,444,832,10,25,700.0
1990,Arkansas,South,26,female,1,White,Divorced,Member of labor union,,155,842,50,40,19500.0
1990,Virginia,South,29,female,2,Black,Never mar,NIU,,276,641,4,20,300.0
1990,Louisiana,South,32,female,2,Black,"Married, spouse present",NIU,,467,871,40,40,8000.0
1990,North Carolina,South,32,female,1,White,"Married, spouse present",Member of labor union,,883,130,52,38,31000.0
1990,Michigan,Midwest,36,female,1,White,"Married, spouse present",NIU,,389,900,52,35,20600.0
1990,Louisiana,South,50,female,2,Black,Divorced,NIU,,666,771,52,40,8000.0
1990,North Carolina,South,62,female,1,White,"Married, spouse present",No union coverage,,738,142,52,25,8600.0
1990,New York,Northeast,36,female,1,White,Divorced,NIU,,313,171,52,40,25000.0
1990,California,West,25,female,2,Black,"Married, spouse present",NIU,,313,721,12,40,2340.0
1990,Vermont,Northeast,40,female,1,White,Divorced,NIU,,777,322,52,40,31000.0
1990,Florida,South,58,female,1,White,Separated,NIU,,95,840,52,40,27250.0
1990,Georgia,South,44,female,1,White,"Married, spouse present",NIU,,243,591,52,36,9000.0
1990,North Dakota,Midwest,39,female,1,White,"Married, spouse present",NIU,,434,881,38,20,4000.0
1990,New York,Northeast,36,female,1,White,"Married, spouse present",NIU,,313,840,52,35,19500.0
1990,Ohio,Midwest,43,female,1,White,"Married, spouse present",NIU,,313,880,52,6,600.0
1990,Virginia,South,48,female,1,White,"Married, spouse present",No union coverage,,157,842,52,40,30000.0
1990,Florida,South,30,female,1,White,"Married, spouse present",NIU,,445,820,52,32,15000.0
1990,Maine,Northeast,41,female,1,White,"Married, spouse present",NIU,,387,842,37,25,5678.0
1990,Ohio,Midwest,45,female,1,White,Divorced,NIU,,243,530,52,50,25000.0
1990,Delaware,South,51,female,2,Black,"Married, spouse present",No union coverage,,387,842,52,40,8000.0
1990,California,West,49,female,3,Hispanic,Never mar,NIU,,449,762,52,37,10582.0
1990,Ohio,Midwest,40,female,1,White,"Married, spouse present",NIU,,383,700,52,40,10000.0
1990,Ohio,Midwest,35,female,1,White,"Married, spouse present",NIU,,19,172,52,50,85000.0
1990,Pennsylvania,Northeast,35,female,1,White,Never mar,Member of labor union,,329,850,52,37,17000.0
1990,North Carolina,South,28,female,4,Other,"Married, spouse present",No union coverage,,95,831,52,40,35000.0
